,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Genome,Gene_ID,Name,Description
77266_rnd,2403.175495672896,1.7638493971586855,0.2879190843685653,2.653000230373342,0.007977981641024477,0.04289494795657494,K-12,b1804,rnd,RNase D
79279_yiiR,621.3421230159679,0.5031624769323758,0.3346148888998557,0.0,1.0,1.0,K-12,b3921,yiiR,DUF805 domain-containing protein YiiR
78668_trkA,1957.2588902044504,1.2618366682620947,0.2981272751208961,0.8782714300659512,0.3797964362931628,1.0,K-12,b3290,trkA,NAD-binding component of Trk potassium transporters
76172_ybgI,4037.7470846395363,-2.079647594560857,0.2948998740950605,-3.6610649559410606,0.00025116906462100286,0.0021958574592611255,K-12,b0710,ybgI,radiation resistance protein YbgI
3424_Hypothetical_protein,60.17057227882355,0.6297437064755672,0.9279699827414366,0.0,1.0,1.0,CFT073,c3506,,Hypothetical protein
75888_tsx,6210.166905046288,2.643721720813704,0.5448837640923154,3.016646538462872,0.0025558764765007173,0.015917485546701374,K-12,b0411,tsx,nucleoside-specific channel-forming protein Tsx
77309_ptrB,1279.5856849480888,-1.2335330902105108,0.4808918141498186,-0.4856250061635592,0.6272330635594356,1.0,K-12,b1845,ptrB,oligopeptidase B
79507_mscM,1799.018096177323,0.9203719913200806,0.4841042439730177,0.0,1.0,1.0,K-12,b4159,mscM,miniconductance mechanosensitive channel MscM
79645_nanC,375.0110871069322,-2.1483649246382748,0.7239119935194833,-1.5863322267327074,0.11266396551688332,0.4038377252860729,K-12,b4311,nanC,N-acetylneuraminic acid outer membrane channel
76524_flgM,1334.9438537876981,-2.4845056168148147,0.8168832873175645,-1.817279946673351,0.06917425891904945,0.26983816115218084,K-12,b1071,flgM,anti-sigma factor for FliA (sigma(28))
76316_rlmC,1349.9327404079045,1.9000090259807487,0.3068305693455269,2.9332443240596207,0.0033543980686512515,0.020302604445532717,K-12,b0859,rlmC,23S rRNA m(5)U747 methyltransferase
11107_dsdA_1,145.14829074032798,2.333228535655373,0.8152743528791867,1.6353127397507388,0.10198350426600017,0.37259205522323496,,,,
77734_hxpA,1544.1243999065725,-0.4079052728318484,0.3066099767758139,-0.0,1.0,1.0,K-12,b2293,hxpA,hexitol phosphatase A
77692_ais,144.55875018191185,1.576192211656344,0.6848059743999412,0.8413948376563601,0.4001267765476525,1.0,K-12,b2252,ais,putative lipopolysaccharide core heptose(II)-phosphate phosphatase
79293_priA,1306.1961422996733,1.9243899588734836,0.3758629042692031,2.459380663465024,0.01391769594832248,0.06833864098826227,K-12,b3935,priA,primosome factor N'
78352_yqgF,628.0479871565693,2.1545924686372504,0.26548527662193605,4.348988702230167,1.367667570055338e-05,0.00018231799921481488,K-12,b2949,yqgF,ribonuclease H-like domain containing nuclease
76426_yccA,2257.7480884696383,1.6145035221932809,0.6476453266749701,0.9488272313307036,0.3427084895646123,0.9554662688430816,K-12,b0970,yccA,modulator of FtsH protease
79053_yidH,257.5601295171944,-0.961308435569141,0.4084057974005489,-0.0,1.0,1.0,K-12,b3676,yidH,conserved inner membrane protein YidH
75566_leuD,5864.510583198311,-4.694782905125988,0.9543755790912896,-3.8714139234828084,0.00010820586788627736,0.0010610095130733457,K-12,b0071,leuD,3-isopropylmalate dehydratase subunit LeuD
78882_yhiD,3801.734538502083,-6.7237435956893625,1.145894071053596,-4.995002365643317,5.883504620869917e-07,1.1433846931883344e-05,K-12,b3508,yhiD,inner membrane protein YhiD
76117_ybeL,4843.99240590938,-2.4105364905432416,0.7658485898714009,-1.8417955052709507,0.06550506778189223,0.2585378539716661,K-12,b0643,ybeL,DUF1451 domain-containing protein YbeL
76314_potI,651.0480878620235,-2.51711488668459,0.6899423554656312,-2.198900929427232,0.027884967523309104,0.12459405156536725,K-12,b0857,potI,putrescine ABC transporter membrane subunit PotI
79354_purD,2235.938309481149,-0.9259535691268552,0.7459582935938673,-0.0,1.0,1.0,K-12,b4005,purD,phosphoribosylamine--glycine ligase
79247_yiiD,1297.8585142287336,-0.8168019557778171,0.3453407938472059,-0.0,1.0,1.0,K-12,b3888,yiiD,putative acetyltransferase YiiD
77533_yegS,1849.1645093960876,-4.577246128863865,0.7417885322215345,-4.82246081393386,1.4179789266111646e-06,2.433191498535967e-05,K-12,b2086,yegS,lipid kinase
77959_iscX,1546.8167985788916,0.26828228261497594,0.5373357749034402,0.0,1.0,1.0,K-12,b2524,iscX,accessory iron-sulfur cluster assembly protein IscX
78996_waaF,2368.191623224908,0.9751501848671328,0.3267888109692709,0.0,1.0,1.0,K-12,b3620,waaF,ADP-heptose--LPS heptosyltransferase 2
76698_oppB,1769.178632579211,0.20309010481122794,0.5471639224413527,0.0,1.0,1.0,K-12,b1244,oppB,murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppB
78942_xylG,8549.466723718066,-7.104303617019736,0.7182421018151296,-8.498949868843722,1.9131349734197505e-17,5.089893683734153e-15,K-12,b3567,xylG,xylose ABC transporter ATP binding subunit
78080_lhgO,2160.681972354103,-5.703768705409456,0.8753248892892673,-5.373740382532422,,,K-12,b2660,lhgO,L-2-hydroxyglutarate oxidase
78748_cysG,883.8283817527338,0.7808211949067542,0.3346495667221248,0.0,1.0,1.0,K-12,b3368,cysG,siroheme synthase
77696_arnD,974.2520798213134,-2.82476581128555,0.5060574799184023,-3.6058469318145017,0.0003111365049798694,0.002627555929489682,K-12,b2256,arnD,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
79562_ytfK,565.9558818916954,-2.6622200425076508,1.007411459320236,-1.649991199851206,0.0989447359734688,0.3643786738018383,K-12,b4217,ytfK,DUF1107 domain-containing protein YtfK
77657_ompC,128132.94690065492,-1.1615377154589888,0.5789020283523069,-0.27904154338302045,0.7802129434334893,1.0,K-12,b2215,ompC,outer membrane porin C
78474_ebgC,130.69736325527538,3.530686392753517,0.5072516619890954,4.9890154777017175,6.06877851135774e-07,1.1584544069609507e-05,K-12,b3077,ebgC,DUF386 domain-containing evolved beta-D-galactosidase subunit beta
76898_ydcR,1175.892224050934,-0.6117146786930139,0.5832104666117953,-0.0,1.0,1.0,K-12,b1439,ydcR,fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR
79442_phnM,33.53477007403174,-1.985125920582276,0.6718046807145699,-1.4663874022646577,0.14254277638082088,0.4881560473508792,K-12,b4095,phnM,RPnTP hydrolase
77285_rlmA,664.5908632177618,1.9587583321064232,0.4299592080795229,2.229882077392552,0.02575527253395869,0.11620490796440665,K-12,b1822,rlmA,23S rRNA m(1)G745 methyltransferase
78761_yhfY,121.99835027448479,-0.37251320122841547,0.5254524837939191,-0.0,1.0,1.0,K-12,b3382,yhfY,conserved protein YhfY
79539_ulaA,1075.6332334086273,-0.7543659752679143,0.6126761580504648,-0.0,1.0,1.0,K-12,b4193,ulaA,L-ascorbate specific PTS enzyme IIC component
77658_rcsD,10021.88631964938,0.1514918202964768,0.1948829295793993,0.0,1.0,1.0,K-12,b2216,rcsD,RcsD phosphotransferase
78107_yqaA,3907.160511123027,0.6153285422170017,0.23899336754929626,0.0,1.0,1.0,K-12,b2689,yqaA,DedA family protein YqaA
77632_yejM,3240.0008961623885,1.1187927118244865,0.30534187812475194,0.389048212299106,0.6972404819878772,1.0,K-12,b2188,yejM,putative cardiolipin transport protein
77125_ribC,4317.532137046194,-0.8325065932605918,0.25922886654677146,-0.0,1.0,1.0,K-12,b1662,ribC,riboflavin synthase
79286_zapB,10244.899979696942,-0.0298451594119228,0.4704349521446237,-0.0,1.0,1.0,K-12,b3928,zapB,cell division factor ZapB
78214_fucP,329.6259143610088,-2.339265800637335,0.7081858750045501,-1.8911218762005528,0.058608076900346785,0.23604201757867505,K-12,b2801,fucP,L-fucose:H(+) symporter
76666_prmC,880.266227525172,2.0693396946746545,0.5287396963961729,2.0224312680949565,0.043131817521016316,0.18236335953184615,K-12,b1212,prmC,protein-(glutamine-N(5)) methyltransferase
4387_Hypothetical_protein..,37.38191082928322,-0.3746968679722168,0.6207148678804438,-0.0,1.0,1.0,CFT073,c4482,,Hypothetical protein yajF
76418_helD,2524.249193627483,-0.34960166159344186,0.3115074499370262,-0.0,1.0,1.0,K-12,b0962,helD,DNA helicase IV
77456_dacD,343.22926814315514,0.1783360506732933,0.6543475892692618,0.0,1.0,1.0,K-12,b2010,dacD,D-alanyl-D-alanine carboxypeptidase DacD
78221_gcvA,850.2073088764121,1.1690078535661028,0.2989696466555615,0.5653010446268287,0.5718690182992269,1.0,K-12,b2808,gcvA,DNA-binding transcriptional dual regulator GcvA
79527_yjfI,125.1159531053842,0.3730753181291813,0.3859929173790796,0.0,1.0,1.0,K-12,b4181,yjfI,conserved protein YjfI
78956_sgbH,29.37023738720809,-2.3542616724572185,0.7110904713198352,-1.9044857540329727,0.056846950279750924,0.23009819523522765,K-12,b3581,sgbH,3-keto-L-gulonate-6-phosphate decarboxylase SgbH
77167_ydiU,2822.550218190987,-2.321833475294659,0.2842864560206566,-4.649653359492486,3.3249337461709155e-06,5.3364359528096394e-05,K-12,b1706,ydiU,UPF0061 family protein YdiU
77850_crr,30434.978506472973,-0.11577572478403875,0.32813795041938165,-0.0,1.0,1.0,K-12,b2417,crr,Enzyme IIA(Glc)
76128_gltJ,565.145249303131,-2.3899076782287985,0.5451243589225578,-2.549707521740472,0.010781332475222756,0.055560029656659134,K-12,b0654,gltJ,glutamate/aspartate ABC transporter membrane subunit GltJ
78364_mutY,2350.971455191986,0.3521690849199482,0.3607252161650971,0.0,1.0,1.0,K-12,b2961,mutY,adenine DNA glycosylase
79390_yjbJ,769.4503141988083,-2.7202873269568033,0.9187787840791456,-1.8723629199611709,0.061156411330133324,0.2451621341878273,K-12,b4045,yjbJ,putative stress response protein
79315_argC,1313.5305912542892,0.6193489357448362,0.8124294370466305,0.0,1.0,1.0,K-12,b3958,argC,N-acetylglutamylphosphate reductase
75948_ybaB,9569.59324037844,0.19060010842819985,0.3854610723767224,0.0,1.0,1.0,K-12,b0471,ybaB,putative nucleoid-associated protein YbaB
77268_yeaY,2103.6224931446945,1.362894785320333,0.2986436197993098,1.2151432719848505,0.2243114520535031,0.7005118531699913,K-12,b1806,yeaY,Slp family lipoprotein YeaY
78811_yhgN,490.88936396803985,0.33339603763482856,0.2822583301532641,0.0,1.0,1.0,K-12,b3434,yhgN,putative inner membrane protein
76934_yddM,130.15740424216258,-0.5322056197809175,0.6914494424228678,-0.0,1.0,1.0,K-12,b1477,yddM,putative DNA-binding transcriptional regulator YddM
76307_ybjC,1876.387889372871,-0.3344897296266189,0.5957930953489583,-0.0,1.0,1.0,K-12,b0850,ybjC,DUF1418 domain-containing protein YbjC
78760_yhfX,46.51465126271779,-1.1393492708194617,0.6480259472044421,-0.21503656052756664,0.8297388140760279,1.0,K-12,b3381,yhfX,putative PLP-binding protein YhfX
78409_dkgA,2328.535683482138,-3.9308019337680298,0.8501298187552714,-3.4474757491264123,0.0005658512037543851,0.0044414500810502355,K-12,b3012,dkgA,methylglyoxal reductase DkgA
75645_fhuC,2137.29434837312,0.4475949092758339,0.43274621249127454,0.0,1.0,1.0,K-12,b0151,fhuC,iron(III) hydroxamate ABC transporter ATP binding subunit
76837_uspF,5043.268403902069,-2.539568232265835,0.8114570541304185,-1.89728861734486,0.05778985645821549,0.2336216502934877,K-12,b1376,uspF,nucleotide binding filament protein
79557_ytfH,178.64892437187078,-0.2619577676305254,0.3520192062370697,-0.0,1.0,1.0,K-12,b4212,ytfH,putative transcriptional regulator YtfH
79340_thiS,23.935112204297887,0.7149467726949608,0.5639596946199045,0.0,1.0,1.0,K-12,b4407,thiS,sulfur carrier protein ThiS
76070_entB,4594.7268749555715,0.8768442657063722,0.4984135520594311,0.0,1.0,1.0,K-12,b0595,entB,enterobactin synthase component B
77313_purT,1015.97481127062,-0.9201598717664918,0.8930467895028793,-0.0,1.0,1.0,K-12,b1849,purT,phosphoribosylglycinamide formyltransferase 2
76899_ydcS,843.9997681712795,-4.5242431207908576,0.9896143766792708,-3.5612287006346186,0.0003691233864705562,0.0030769820277881505,K-12,b1440,ydcS,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase
78628_yhcO,1504.5615031262164,-3.9951402077893103,0.8533684006711915,-3.5097856979864406,0.0004484679823133077,0.0036454417651914906,K-12,b3239,yhcO,putative barnase inhibitor
79158_rffH,1234.0609022475717,1.1646034138134247,0.2644306117896185,0.6224824452033697,0.5336246834173566,1.0,K-12,b3789,rffH,dTDP-glucose pyrophosphorylase 2
76276_ldtB,3182.143674886866,0.5360499238171469,0.22302565565098775,0.0,1.0,1.0,K-12,b0819,ldtB,"L,D-transpeptidase YbiS"
79443_phnL,17.074304786927883,-0.5589243902443859,0.8048020105711565,-0.0,1.0,1.0,K-12,b4096,phnL,methylphosphonate degradation complex subunit PhnL
77842_yfeH,1069.2598187994881,-0.14353617672358673,0.3520144164239173,-0.0,1.0,1.0,K-12,b2410,yfeH,putative solute:Na(+) symporter
77885_eutH,110.74900716364428,-1.1487804266014583,0.6786387040928885,-0.2192336300658358,0.8264680596292702,1.0,K-12,b2452,eutH,putative inner membrane protein
79191_pldB,1737.9668968179074,0.5256322013762093,0.2543719853127091,0.0,1.0,1.0,K-12,b3825,pldB,lysophospholipase L2
77754_cvpA,1543.0393228804658,1.1275547695239347,0.53070764058313,0.2403484701742382,0.8100601222472645,1.0,K-12,b2313,cvpA,colicin V production protein
76699_oppC,1320.5010516728146,0.4293440075221024,0.5283417743711417,0.0,1.0,1.0,K-12,b1245,oppC,murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppC
78016_eamB,79.54753472207092,-1.1287142600329043,0.5630670369364613,-0.2285949124871772,0.8191837791268074,1.0,K-12,b2578,eamB,cysteine/O-acetylserine exporter EamB
77331_aspS,14742.519848635095,1.281574385076573,0.3819405871374013,0.7372203807585342,0.460988341338766,1.0,K-12,b1866,aspS,aspartate--tRNA ligase
78827_ugpE,560.6944908934802,-2.6879070646802594,0.6736313556969679,-2.5056836360205925,0.0122214916450856,0.0616039563235096,K-12,b3451,ugpE,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE
79490_yjeI,2659.400198981204,-1.0632588234431264,0.39957990535495946,-0.1583133250580546,0.8742099086757595,1.0,K-12,b4144,yjeI,DUF4156 domain-containing lipoprotein YjeI
77532_yegR,37.645722467853076,0.1954547236181296,0.7508550871539152,0.0,1.0,1.0,K-12,b2085,yegR,uncharacterized protein YegR
77634_narP,881.6097968753654,2.4833494792611672,0.50825758628378,2.918499436687118,0.003517205107625706,0.02124813422696728,K-12,b2193,narP,DNA-binding transcriptional dual regulator NarP
77587_sanA,597.1061504059203,1.3620569358233559,0.3372154414412975,1.0736665387441429,0.2829721636106861,0.8304412264723489,K-12,b2144,sanA,DUF218 domain-containing protein SanA
76086_rnk,527.8617809599467,1.3273436123941162,0.3754546794498769,0.8718591891669748,0.3832851998859381,1.0,K-12,b0610,rnk,nucleoside diphosphate kinase regulator
79109_glmU,6454.719191315025,0.7061957997110859,0.4130597696033337,0.0,1.0,1.0,K-12,b3730,glmU,fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase
77700_pmrD,840.3004953099103,0.15350961622843548,0.44803020365539503,0.0,1.0,1.0,K-12,b2259,pmrD,signal transduction protein PmrD
78340_speB,3585.559493264961,2.8647677065021653,0.4492815091146884,4.150555205747727,3.316697563109522e-05,0.00040167157737030736,K-12,b2937,speB,agmatinase
79427_mdtO,60.146757099948175,0.19525067521458486,0.5346418125274022,0.0,1.0,1.0,K-12,b4081,mdtO,putative multidrug efflux pump subunit MdtO
76989_eamA,797.3838967110562,-1.9691509700490923,0.5513890511780781,-1.7576536349034118,0.07880646137633072,0.3007713639110439,K-12,b1533,eamA,cysteine/O-acetylserine exporter EamA
76405_uup,6073.776087881717,2.137291213038948,0.35095228140551105,3.240586465157793,0.0011928409027454074,0.008494712477387827,K-12,b0949,uup,ATP-binding protein with possible role in replication
75643_mrcB,5775.67644409938,0.7575266088767234,0.2670827427143793,0.0,1.0,1.0,K-12,b0149,mrcB,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcB
79311_yijO,369.3612950471559,-0.4448798861494597,0.3371608695295945,-0.0,1.0,1.0,K-12,b3954,yijO,putative DNA-binding transcriptional regulator YijO
78853_nikB,81.63990664241261,1.9940224721022524,0.6877008491733189,1.4454285948565586,0.1483375363124144,0.5042538378754993,K-12,b3477,nikB,Ni(2(+)) ABC transporter membrane subunit NikB
78315_zapA,8429.711331800612,-0.2824641480649208,0.3869257563692629,-0.0,1.0,1.0,K-12,b2910,zapA,cell division protein ZapA
76930_yddG,225.03006478440082,0.3149308033331971,0.6936766612280214,0.0,1.0,1.0,K-12,b1473,yddG,aromatic amino acid exporter
75682_tilS,721.7834378182151,-0.0379954764515289,0.6317537641888918,-0.0,1.0,1.0,K-12,b0188,tilS,tRNA(Ile)-lysidine synthetase
78150_ygbK,4427.064323445111,-4.230821405092178,1.24253336554591,-2.600188851808184,,,K-12,b2737,ygbK,putative 3-oxo-tetronate kinase YgbK
76497_csgC,58.81795960027167,-0.9738375776191812,0.6192512416066563,-0.0,1.0,1.0,K-12,b1043,csgC,inhibitor of CsgA amyloid formation
77081_malI,575.4442064405715,-1.1710637155691568,0.4855645823895906,-0.3522985855502628,0.7246143488054887,1.0,K-12,b1620,malI,DNA-binding transcriptional repressor MalI
77594_galS,443.0860943503317,-1.4366075522318331,0.7052833210475885,-0.6190527114455513,0.5358816344221476,1.0,K-12,b2151,galS,DNA-binding transcriptional dual regulator GalS
77753_purF,3558.9557578943895,0.3717837198238108,0.61639358031475,0.0,1.0,1.0,K-12,b2312,purF,amidophosphoribosyltransferase
79136_maoP,1784.3744196776481,0.9636528199139854,0.5861331741186817,0.0,1.0,1.0,K-12,b3764,maoP,macrodomain Ori protein
78207_queF,3013.6701915954777,0.27555719169419285,0.3341358343394155,0.0,1.0,1.0,K-12,b2794,queF,7-cyano-7-deazaguanine reductase
75859_ddlA,9050.125566599376,0.26450685411892216,0.6024804653678403,0.0,1.0,1.0,K-12,b0381,ddlA,D-alanine--D-alanine ligase A
78565_secG,10070.018122178337,2.6634036533206413,0.3929927612781883,4.232657232439876,2.3094634721266265e-05,0.00029216977102276457,K-12,b3175,secG,Sec translocon subunit SecG
4670_Hypothetical_protein,43.0344542414244,-0.1498680548183621,0.4243259929971808,-0.0,1.0,1.0,CFT073,c4768,,Hypothetical protein
78785_greB,930.9270270087101,0.7268896797483524,0.3696544519897413,0.0,1.0,1.0,K-12,b3406,greB,transcription elongation factor GreB
75722_gpt,3918.881612748266,4.2939156049068705,0.3312808283586761,9.94297080584622,2.7063328841072386e-23,2.1826574710324878e-20,K-12,b0238,gpt,xanthine-guanine phsophoribosyltransferase
76906_ydcY,7959.506715486379,-0.18535432869946475,0.4905205236803222,-0.0,1.0,1.0,K-12,b1446,ydcY,DUF2526 domain-containing protein YdcY
75641_thpR,500.39075121444716,0.1400063597457251,0.5292322553169724,0.0,1.0,1.0,K-12,b0147,thpR,"RNA 2',3'-cyclic phosphodiesterase"
78845_zntA,1730.8746085574362,-0.16172059006559594,0.5993187994147972,-0.0,1.0,1.0,K-12,b3469,zntA,Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase
78329_fbaA,31611.32908087248,1.1183621902854526,0.3674216198873048,0.3221426935131268,0.7473445960267925,1.0,K-12,b2925,fbaA,fructose-bisphosphate aldolase class II
77770_aroC,2630.706181485596,0.3392259055918835,0.5591627317786383,0.0,1.0,1.0,K-12,b2329,aroC,chorismate synthase
79162_rffT,543.2502080424326,0.4069995604808646,0.6654167521702696,0.0,1.0,1.0,K-12,b4481,rffT,"4-acetamido-4,6-dideoxy-D-galactose transferase"
77339_cutC,2084.841199982937,-0.5579790317346741,0.4699958132100128,-0.0,1.0,1.0,K-12,b1874,cutC,protein CutC
76637_umuC,457.4578986720588,0.2408803108695245,0.4496095193412572,0.0,1.0,1.0,K-12,b1184,umuC,DNA polymerase V catalytic protein
77654_alkB,121.22295371462538,-1.4362376899475031,0.7218048486540035,-0.6043706837949123,0.5455972220046825,1.0,K-12,b2212,alkB,DNA oxidative demethylase
78101_ygaH,1098.2300392848804,1.660744255256708,0.48321139405697294,1.3674020591882048,0.17149931726149675,0.5662812666177979,K-12,b2683,ygaH,L-valine exporter subunit YgaH
