,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Genome,Gene_ID,Name,Description
76203_tolB,46715.20792879102,-2.6022852263544736,0.5289643152041831,-3.029098901947634,0.0024528436950334315,0.03031752398535575,K-12,b0740,tolB,Tol-Pal system periplasmic protein TolB
76683_narJ,1660.3237388172574,4.107577450494539,0.7032096370197749,4.4191337645265385,9.909730000748196e-06,0.00022834849273152636,K-12,b1226,narJ,nitrate reductase 1 molybdenum cofactor assembly chaperone
76071_entA,3231.6237916461987,4.081428720034884,0.6699106722050138,4.599760606727385,4.229767382819094e-06,0.00010916183661579518,K-12,b0596,entA,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"
77646_napG,365.8380215479724,3.0031222937811584,0.6983175080505418,2.868497883395728,0.0041242595804606855,0.04525463063457881,K-12,b2205,napG,ferredoxin-type protein NapG
78277_yqeA,928.6061545269723,3.0342185469963128,0.6033970142195899,3.3712771178148637,0.0007482055374773688,0.010823816430053774,K-12,b2874,yqeA,putative amino acid kinase YqeA
77259_yeaR,4062.320128233648,6.188520828723256,0.8962011958001252,5.789459836740078,7.061313842720411e-09,3.120520336522746e-07,K-12,b1797,yeaR,DUF1971 domain-containing protein YeaR
75612_acnB,39319.18900793831,-3.017303313559017,0.2776697952992088,-7.2651161477078565,3.727178752695265e-13,3.0830458092807504e-11,K-12,b0118,acnB,hypothetical protein
79451_phnC,29.046174887724188,4.172066838808206,0.8264448393294485,3.838207570370845,0.00012393569687422007,0.002161170584412075,K-12,b4106,phnC,phosphonate ABC transporter ATP binding subunit
76186_sdhA,19826.898163373866,-3.922691437376045,0.5223229880550344,-5.595563481246008,2.1990636383888025e-08,9.095101663387531e-07,K-12,b0723,sdhA,"succinate:quinone oxidoreductase, FAD binding protein"
76154_potE,533.337301260015,4.5978270328627975,0.5605165995144666,6.418769820517937,1.3737994252500779e-10,7.914065974744199e-09,K-12,b0692,potE,putrescine:H(+) symporter/putrescine:ornithine antiporter PotE
78511_tdcC,2440.9709071013,3.5658329858595788,0.7330269736948208,3.500325469506945,0.0004646904182979911,0.007172685595355594,K-12,b3116,tdcC,threonine/serine:H(+) symporter
75781_ykgM,571.3284701561562,3.439094177445466,0.6379776863917411,3.823165338650693,0.00013174937009764355,0.002272852769705872,K-12,b0296,ykgM,putative ribosomal protein
77204_astE,774.3647664416052,-4.5164981489144775,1.0059462072512697,-3.495711921339459,0.00047279884393417344,0.007263090812055445,K-12,b1744,astE,succinylglutamate desuccinylase
76094_citC,344.79261142225164,8.714497554889098,0.7538836849614621,10.233007702353259,1.4106874873777356e-24,1.1377194585701433e-21,K-12,b0618,citC,citrate lyase synthetase
79576_fbp,10343.128006505738,-2.967531125474217,0.5732527868470424,-3.432222521404334,0.0005986561411304392,0.009024601454611198,K-12,b4232,fbp,"fructose-1,6-bisphosphatase 1"
78094_nrdI,1921.9092012056014,3.1006970079724563,0.4714286575235421,4.456023142520885,8.349402282211651e-06,0.00019660709315631232,K-12,b2674,nrdI,dimanganese-tyrosyl radical cofactor maintenance flavodoxin NrdI
78631_aaeX,908.7611217332272,5.844392482652742,0.7886236746291116,6.142844348327547,8.105670446630213e-10,4.0229065939737024e-08,K-12,b3242,aaeX,DUF1656 domain-containing protein AaeX
77166_ydiE,675.8313981806682,2.9726013600344596,0.3615364152521007,5.456162302928621,4.8653524572983835e-08,1.7835939803687028e-06,K-12,b1705,ydiE,PF10636 family protein YdiE
79538_ulaG,3115.937712263288,3.185164385438662,0.7548929597292334,2.894667856251358,0.0037955991518703056,0.04236886804129275,K-12,b4192,ulaG,L-ascorbate-6-phosphate lactonase
78177_cysJ,4399.617870670776,-5.412294881130063,0.5522027673997175,-7.990352713926513,1.3455323164674154e-15,1.808619688718284e-13,K-12,b2764,cysJ,"sulfite reductase, flavoprotein subunit"
75555_araD,642.4775822862115,4.214872025215147,0.9506351668274664,3.3818147459703893,0.0007200868801299332,0.01051834486836185,K-12,b0061,araD,L-ribulose-5-phosphate 4-epimerase AraD
77697_arnT,725.5699809838754,-2.29993913350293,0.4345555624394455,-2.991422146814826,0.002776813328977418,0.03306178096122925,K-12,b2257,arnT,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase
75980_allA,180.33591092286682,3.211343020329187,0.5465118504488475,4.046285581022666,5.203674450995322e-05,0.001011268299934392,K-12,b0505,allA,ureidoglycolate lyase
76089_citG,249.44747906151798,8.037898765716275,0.8518892253951003,8.261518699748956,1.4383061206138998e-16,2.109079793227473e-14,K-12,b0613,citG,triphosphoribosyl-dephospho-CoA synthase
75533_caiA,783.9089866818318,2.4226245053462168,0.30091159528644595,4.727715806338343,2.270596827105766e-06,6.104121136869334e-05,K-12,b0039,caiA,crotonobetainyl-CoA reductase
79469_dcuB,677.1043390597171,2.84012609616166,0.6151464236759685,2.9913627476942883,0.002777353577338229,0.03306178096122925,K-12,b4123,dcuB,anaerobic C4-dicarboxylate transporter DcuB
76977_uxaB,2824.020998754373,3.4671364446105595,0.6778725364343554,3.639528542619273,0.0002731376623715344,0.004502438895957681,K-12,b1521,uxaB,tagaturonate reductase
78137_hycB,54.400868302273814,4.145748277431913,0.551392958448068,5.7050933082022475,1.162793729173166e-08,5.001563427083511e-07,K-12,b2724,hycB,formate hydrogenlyase subunit HycB
75993_ylbE,397.20894896744886,4.9524113534607315,0.5215175171215238,7.578674203075222,3.491039300686378e-14,3.63293315613363e-12,K-12,b4572,ylbE,DUF1116 domain-containing protein YlbE
79089_mdtL,880.1863844568228,2.7708427540644283,0.4177868605204573,4.238627207802571,2.248907411278364e-05,0.0004935357352914288,K-12,b3710,mdtL,efflux pump MdtL
78945_bax,4028.865677482546,3.1004888981193623,0.7089323665127728,2.962890393129649,0.003047650697992621,0.035493578165069296,K-12,b3570,bax,putative glycoside hydrolase Bax
75700_mltD,5334.742090216239,3.1068266133490785,0.5417216641507541,3.889131177081328,0.00010060373252167281,0.0017982107626857348,K-12,b0211,mltD,membrane-bound lytic murein transglycosylase D
78089_stpA,3098.5846654862416,4.325140417650569,0.5720000709099028,5.813181827689527,6.129641836461862e-09,2.746420078392495e-07,K-12,b2669,stpA,DNA-binding transcriptional repressor StpA with RNA chaperone activity
78165_cysD,9012.07188604438,-5.777700319631891,0.8593044271811341,-5.559962416701005,2.69832750473691e-08,1.0746672259606506e-06,K-12,b2752,cysD,sulfate adenylyltransferase subunit 2
79194_metR,801.5186332416008,2.8152370749169227,0.4194071516760666,4.328102340798757,1.5039958510818232e-05,0.0003392930500412561,K-12,b3828,metR,DNA-binding transcriptional dual regulator MetR
79544_ulaF,1374.3182150762475,3.609271855055222,0.3817261042496524,6.835455647405068,8.174478742941296e-12,5.610823069091196e-10,K-12,b4198,ulaF,L-ribulose-5-phosphate 4-epimerase UlaF
79195_metE,10041.687890915526,4.5736599484118035,0.820873500926343,4.353484360719387,1.3399065830833713e-05,0.00030656302390262097,K-12,b3829,metE,cobalamin-independent homocysteine transmethylase
79450_phnD,37.39731039521257,3.007791949782709,0.6956087938655539,2.8863809191158274,0.003897001859178026,0.04320181442511446,K-12,b4105,phnD,phosphonate ABC transporter periplasmic binding protein
77847_cysK,31109.948094322852,-3.9773760400089566,0.5451672150096434,-5.461399655069666,4.7239523558949566e-08,1.7516632528870262e-06,K-12,b2414,cysK,O-acetylserine sulfhydrylase A
76455_torC,1984.8119268941477,5.831136718730337,0.8861668302526635,5.451723709126967,4.988391711733868e-08,1.7880612957837174e-06,K-12,b0996,torC,cytochrome c menaquinol dehydrogenase TorC
76281_ybiY,578.4776547449899,6.118634223346152,0.7210498226546862,7.098863438452697,1.257870238727802e-12,9.436952070083462e-11,K-12,b0824,ybiY,putative pyruvate formate-lyase activating enzyme YbiY
77385_fliA,784.7200461047885,-4.255510755493827,0.9733826973773008,-3.3445332080234547,0.0008242116189924215,0.011661871416094526,K-12,b1922,fliA,"RNA polymerase, sigma 28 (sigma F) factor"
5546_Bacterial_conjugatio..,122.34467593739716,2.68842224569218,0.5211175673731454,3.240002547224027,0.0011952863180994837,0.01599997370202877,UTI89,UTI89_P110,traB,conjugal transfer protein TraB
78176_cysI,5972.300935969058,-5.537807141465741,0.5066983745398852,-8.955637849808307,3.377770476124469e-19,9.080572963314611e-17,K-12,b2763,cysI,"sulfite reductase, hemoprotein subunit"
77354_motB,908.3270681427397,-4.089721827307696,1.0688169375677,-2.8907867369120823,0.0038427879504384734,0.042747703200394886,K-12,b1889,motB,motility protein B
77665_atoE,167.3416844040619,3.395219541111284,0.7540059245206631,3.1766587810751936,0.0014898221013680756,0.01945816234418385,K-12,b2223,atoE,short chain fatty acid transporter
78460_ttdB,108.64456422878605,2.9763657466101288,0.4367164822773445,4.5255121499055395,6.0249419726483824e-06,0.00014724593033154298,K-12,b3062,ttdB,L(+)-tartrate dehydratase subunit beta
78629_aaeB,2106.917653897929,4.89486367962593,0.6589016443192743,5.911145788154465,3.3973617097645417e-09,1.5436463205211847e-07,K-12,b3240,aaeB,aromatic carboxylic acid efflux pump subunit AaeB
76988_marB,476.1675235123909,5.4275418695428534,1.111143552749375,3.9846713402489695,6.757358527387663e-05,0.001274809275400737,K-12,b1532,marB,multiple antibiotic resistance protein
76642_dadA,5511.46400629228,-3.7169032877627415,0.5257305851650862,-5.167862331824577,2.3678661556124363e-07,7.344938671159345e-06,K-12,b1189,dadA,D-amino acid dehydrogenase
75532_caiB,687.643141258511,2.282252121342682,0.43090311294498135,2.9757318590232664,0.0029229030587520017,0.03441194020638324,K-12,b0038,caiB,gamma-butyrobetainyl-CoA:carnitine CoA transferase
77428_zinT,1426.3528874151841,2.9451486712418906,0.6627724741917019,2.9348664088896235,0.0033369131875984714,0.03813599647548438,K-12,b1973,zinT,metal-binding protein ZinT
79302_yijF,58.76617544941825,3.1165403627551758,0.5054539077389573,4.187405281369923,2.821617140486977e-05,0.0005949370519745744,K-12,b3944,yijF,conserved protein YijF
77164_ppsR,2221.1399309910958,-2.374718377242831,0.3829792161753672,-3.5895378108804303,0.0003312647812425145,0.005397273658021979,K-12,b1703,ppsR,posphoenolpyruvate synthetase regulatory protein
78490_exuT,1232.648362093757,3.1496458770989872,0.5301023540988661,4.055152482303579,5.010160881182417e-05,0.0009855353050423463,K-12,b3093,exuT,hexuronate transporter
79611_ahr,2394.0684049854826,-2.7758078889284046,0.5870072577618394,-3.0251889826699303,0.0024847781535582056,0.030478685640223463,K-12,b4269,ahr,"aldehyde reductase, NADPH-dependent"
75780_ykgO,19.80510956738371,5.660327411758535,0.7469790410452395,6.238899829421438,4.4065904919916774e-10,2.369276821194192e-08,K-12,b4506,ykgO,putative ribosomal protein
78920_yhjX,1832.6313743599399,5.941038475855068,0.7332289215038333,6.738739199922893,1.5976687186815775e-11,1.0518529156054632e-09,K-12,b3547,yhjX,putative pyruvate transporter
79543_ulaE,881.0637286196588,3.5378519786783453,0.3451758494606209,7.352345138410021,1.947591207622959e-13,1.7452581210532403e-11,K-12,b4197,ulaE,L-ribulose-5-phosphate 3-epimerase UlaE
78459_ttdA,88.29764305882483,2.4683288250921733,0.5090384550178808,2.8845145403417414,0.003920176549716612,0.043309895717074616,K-12,b3061,ttdA,L(+)-tartrate dehydratase subunit alpha
75994_ylbF,92.63741907319384,4.903018141982916,0.6372092066109516,6.12517537645357,9.058377594178571e-10,4.427625169518191e-08,K-12,b0520,ylbF,DUF2877 domain-containing protein YlbF
77730_lrhA,4277.22644650419,2.0479234908125026,0.35993116314161644,2.911455295134288,0.0035974938318545837,0.04057872413133876,K-12,b2289,lrhA,DNA-binding transcriptional dual regulator LrhA
76531_flgG,559.8628843980447,-4.066297444567919,0.6504586921160747,-4.714054069433109,2.4283618045820716e-06,6.421225558673575e-05,K-12,b1078,flgG,flagellar basal-body rod protein FlgG
78116_srlE,5013.226694289383,4.489324322360531,1.1041212177315445,3.1602728634537702,0.0015762144832187595,0.02042115631672176,K-12,b2703,srlE,sorbitol-specific PTS enzyme IIBC1 component
77858_cysP,2754.3433787330328,-4.7773778214509255,0.6708123328550634,-5.631050051471058,1.7911573302655286e-08,7.504251360307265e-07,K-12,b2425,cysP,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP
77806_emrK,67.68628000027815,2.579540159541277,0.5116888731432176,3.0869151987582426,0.002022452839114527,0.025586011211699858,K-12,b2368,emrK,tripartite efflux pump membrane fusion protein EmrK
4936_Putative_transport_s..,341.42824509499843,2.996515123755473,0.5638913413626243,3.540602554617992,0.000399214451928457,0.006221574018943007,CFT073,c5041,,Putative transport sensor protein
77123_ydhC,963.9969115533322,2.9916509392502166,0.4986718569547754,3.9939108483333534,6.499230913103654e-05,0.0012333246426866108,K-12,b1660,ydhC,putative transporter YdhC
2371_Putative_pesticin_re..,46551.551527336844,8.166736352594192,0.8454301321369829,8.477029715606331,2.3101595819453598e-17,3.9224077954503845e-15,CFT073,c2436,,Putative pesticin receptor precursor
34319_mbtB_5,19021.174067581298,8.731630417086764,0.8958906972785486,8.630104588174845,6.129589806026702e-18,1.3182704476161427e-15,,,,
77393_yedF,176.67012271953166,-2.4900979822051994,0.4178960838674277,-3.5657141565315893,0.0003628667072930975,0.00571028291574406,K-12,b1930,yedF,putative sulfurtransferase YedF
76530_flgF,648.8749624835142,-4.1287493997378855,0.6836074336548142,-4.576821792312076,4.720932892348078e-06,0.00012087086913265796,K-12,b1077,flgF,flagellar basal-body rod protein FlgF
75536_fixB,209.7321218993132,3.2470057253147377,0.4020097859072722,5.589430417082019,2.2781563134480322e-08,9.302952236940953e-07,K-12,b0042,fixB,putative electron transfer flavoprotein FixB
79542_ulaD,469.3116480179073,3.9420592885404884,0.4621792925644882,6.365623332486237,1.9449821294876032e-10,1.1007916403029838e-08,K-12,b4196,ulaD,3-keto-L-gulonate-6-phosphate decarboxylase UlaD
78093_nrdH,1021.1973705240653,3.0343399777124285,0.5729236950921321,3.550804400549859,0.00038405572788685914,0.006014387272635959,K-12,b2673,nrdH,glutaredoxin-like protein
77338_torY,54.13874315184043,3.147269670286992,0.7322102100381473,2.9325863540951187,0.003361514254418364,0.03818396121392127,K-12,b1873,torY,cytochrome c quinol dehydrogenase TorY
75534_caiT,194.2798257937074,5.3145852025845395,0.3897075621758617,11.071340721475437,1.7279581938021267e-28,2.7871965666028304e-25,K-12,b0040,caiT,L-carnitine:gamma-butyrobetaine antiporter
79583_treB,9526.322436567309,-6.65136141595155,0.9363910027793956,-6.035258133810746,1.5870877850829934e-09,7.529331168643731e-08,K-12,b4240,treB,trehalose-specific PTS enzyme IIBC component
77146_ydiH,1138.5081221446287,3.798007352721451,0.5748671746880777,4.867224075265121,1.1317668347609196e-06,3.147482593912696e-05,K-12,b1685,ydiH,protein YdiH
77727_nuoC,19038.319854098834,-2.0377657296240863,0.3511354041721452,-2.955457402738342,0.003122058065050436,0.036105756220866966,K-12,b2286,nuoC,NADH:quinone oxidoreductase subunit CD
78284_xdhD,1920.3432277369534,4.1024206407114825,0.6206514184031996,4.998652300986167,5.773239753533279e-07,1.677880310351204e-05,K-12,b2881,xdhD,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit
76453_torT,387.8864558916889,2.280690974894831,0.2854459221323843,4.486632582899087,7.235769683268511e-06,0.0001741984552106285,K-12,b0994,torT,periplasmic trimethylamine-N-oxide binding protein
79406_yjcB,178.2082104467661,5.256144398386545,0.7165670856533415,5.939631450565353,2.856635445359044e-09,1.3165008495326107e-07,K-12,b4060,yjcB,uncharacterized protein YjcB
76526_flgB,791.9312103308864,-4.344317267744654,0.8880756748676464,-3.7658021296924633,0.00016601523377660416,0.0028187639166490797,K-12,b1073,flgB,flagellar basal-body rod protein FlgB
76305_ybjM,282.1552619555838,2.8497372252110176,0.4619034200886624,4.004597378508175,6.212319697927618e-05,0.0011929132943758628,K-12,b0848,ybjM,putative inner membrane protein
77886_eutG,155.06090147232246,3.7158626500058176,0.511775591974882,5.306745168376675,1.1160002483990669e-07,3.7502258347243652e-06,K-12,b2453,eutG,putative alcohol dehydrogenase in ethanolamine utilization
76527_flgC,397.41644081371817,-3.997246083005857,0.7490240547881287,-4.001535149433441,6.293284404013175e-05,0.0012013097921506806,K-12,b1074,flgC,flagellar basal-body rod protein FlgC
75986_allB,2575.7774585970387,4.8190897626244045,0.6898044532847771,5.53648174412081,3.086079899555155e-08,1.2141089946298695e-06,K-12,b0512,allB,allantoinase
77889_eutN,53.78613154622262,4.061532968656393,0.6000976977639447,5.101724236010455,3.365729282304463e-07,1.0243247796900188e-05,K-12,b2456,eutN,putative carboxysome structural protein
77229_ydjE,328.5376613598735,4.469582964002823,0.7672364020058092,4.522182413311188,6.120527773649708e-06,0.00014845731276536808,K-12,b1769,ydjE,putative transporter YdjE
77392_yedE,6549.170171834863,-3.0667611208402814,0.5747581289996976,-3.5958797563024443,0.00032329711804610566,0.0052941954457702365,K-12,b1929,yedE,putative selenium transporter YedE
75909_cyoA,46832.993874668144,-2.245205271058472,0.4350753933897509,-2.862044808732696,0.004209173938983191,0.04571984891299587,K-12,b0432,cyoA,cytochrome bo3 ubiquinol oxidase subunit 2
77389_fliT,243.91231816118503,-4.199748505951882,1.0882587581789416,-2.940246041581362,0.0032795171691013198,0.0377847228125745,K-12,b1926,fliT,flagellar biosynthesis protein FliT
75991_allD,394.4162527566415,5.055335051365306,0.7436412492043768,5.4533487158009555,4.9430000284301844e-08,1.7880612957837174e-06,K-12,b0517,allD,ureidoglycolate dehydrogenase
75782_ykgR,1592.6723891726947,5.62003534322932,1.06512285976528,4.33756096855102,1.44072576735112e-05,0.000327308544047515,K-12,b4671,ykgR,putative membrane protein YkgR
79582_treC,9280.818640144456,-5.959216968930082,0.93192403480407,-5.321481991794234,1.0292530121959293e-07,3.4951265445727026e-06,K-12,b4239,treC,trehalose-6-phosphate hydrolase
78099_proX,5362.7606944967165,6.951464775770909,0.9667232803637476,6.156327148273041,7.445135001550502e-10,3.75281336171905e-08,K-12,b2679,proX,glycine betaine ABC transporter periplasmic binding protein ProX
79417_nrfB,104.53617582704176,3.880433656719912,0.6229007765547449,4.624225502898791,3.760006421651661e-06,9.861610338413217e-05,K-12,b4071,nrfB,periplasmic nitrite reductase penta-heme c-type cytochrome
76092_citE,689.8242002819368,8.16853217443777,0.6907325311126353,10.378159202796867,3.1172772780424873e-25,3.352112166321688e-22,K-12,b0616,citE,citrate lyase beta subunit
78597_yrbL,3610.3022396177003,2.4448539577132933,0.3633377038499341,3.9766144344602554,6.990336742639691e-05,0.0013110945541718396,K-12,b3207,yrbL,protein kinase-like domain-containing protein YrbL
76535_flgK,1842.4312395220727,-4.121555876965659,0.957637907459828,-3.259641094665632,0.001115532790544249,0.015057358921739528,K-12,b1082,flgK,flagellar hook-filament junction protein 1
77611_fruK,2733.4183444462924,3.367539267151729,0.7860037633286743,3.012122050313547,0.002594282677896323,0.031581720448654864,K-12,b2168,fruK,1-phosphofructokinase
76890_ydcL,1929.446740977056,-2.7414768112196555,0.5377175105730435,-3.2386462723963927,0.0012009842038335215,0.016009814221350994,K-12,b1431,ydcL,DUF3313 domain-containing lipoprotein YdcL
78416_ygiS,1517.1388184761167,-2.3062113633849495,0.4444707728716021,-2.9388014760698,0.003294840448764845,0.03782617540112238,K-12,b3020,ygiS,putative deoxycholate binding periplasmic protein
77189_tcyP,3704.7617153947176,-3.736020879172767,0.5990081571667011,-4.5675853432682825,4.933748209998558e-06,0.00012532497421618386,K-12,b1729,tcyP,cystine/sulfocysteine:cation symporter
78290_uacT,98.0460670412152,5.031659555249957,0.9781201109919052,4.121845067842922,3.75849954124205e-05,0.0007673999696232186,K-12,b2888,uacT,urate:H(+) symporter
77163_ppsA,29371.53211167789,-3.591002645863113,0.4029577740732693,-6.429960687126474,1.2763695177813908e-10,7.486487389750486e-09,K-12,b1702,ppsA,phosphoenolpyruvate synthetase
76684_narI,741.2762084280963,4.327081584771976,0.7950877175527576,4.184546574323365,2.857358621416561e-05,0.0005985609683564822,K-12,b1227,narI,nitrate reductase A subunit gamma
78812_gntU,2382.170669912661,3.639247803986527,0.5032119868670379,5.244803130422818,1.5644928892191957e-07,5.047054060621125e-06,K-12,b4476,gntU,low-affinity gluconate transporter
77816_lpxP,2794.6972288611432,3.3062190126025257,0.7166849465295355,3.2178979393527465,0.0012913375841641516,0.017143436405405568,K-12,b2378,lpxP,palmitoleoyl acyltransferase
76072_entH,2072.564988779115,4.35906626335122,0.4607835107220526,7.2899011904473925,3.1018242998172324e-13,2.6332855766343128e-11,K-12,b0597,entH,proofreading thioesterase in enterobactin biosynthesis
78281_ygfK,790.425873691717,6.118265745886308,0.6632050274443045,7.7174712707016315,1.1866026307868892e-14,1.3671357453280374e-12,K-12,b2878,ygfK,"putative oxidoreductase, Fe-S subunit"
78117_srlB,2194.788146883711,4.633378733599483,1.0178520647986795,3.569653055936107,0.00035745432310261183,0.005680530277482885,K-12,b2704,srlB,sorbitol-specific PTS enzyme IIA component
76352_dmsC,281.40055536788526,2.528189146662033,0.4622710390613751,3.305829302577482,0.0009469575760062467,0.012889810718127226,K-12,b0896,dmsC,dimethyl sulfoxide reductase subunit C
76062_fepE,594.7619488567054,3.5508314583739926,0.6053599967298059,4.213743015980161,2.511730599144574e-05,0.0005401895275226931,K-12,b0587,fepE,polysaccharide co-polymerase family protein FepE
4208_Putative_conserved_p..,11.888279562674107,4.4872508185792865,0.8875618202891492,3.9290230143554528,8.529167732680068e-05,0.0015633576764560169,CFT073,c4303,,Putative conserved protein
77891_eutD,388.1900731607377,2.64304948939388,0.4933797484894799,3.3301924013383246,0.0008678599322995371,0.012172678876514376,K-12,b2458,eutD,phosphate acetyltransferase EutD
76189_sucB,73359.07125239179,-3.12194300994505,0.6284100604081391,-3.3766852945780226,0.0007336493812201081,0.010661049116288596,K-12,b0727,sucB,dihydrolipoyltranssuccinylase
78273_ygeW,1887.0313627565292,6.972604686600211,0.8421534284916559,7.092062425367645,1.3212788284739e-12,9.687376137856366e-11,K-12,b2870,ygeW,putative carbamoyltransferase YgeW
78282_ssnA,210.34429316748262,5.426888824809973,0.6317053025630598,7.0078386343259504,2.4202770720672123e-12,1.7350697409975168e-10,K-12,b2879,ssnA,putative aminohydrolase
78529_agaB,296.124076095224,3.2264515749083045,0.6531904287774027,3.408579606831694,0.0006530202872017996,0.009752978919041692,K-12,b3138,agaB,galactosamine-specific PTS enzyme IIB component
76093_citD,158.87596863172374,7.349537607357553,0.8012676692869575,7.9243651662720405,2.2931482174910817e-15,2.9590784598504915e-13,K-12,b0617,citD,citrate lyase acyl carrier protein
77134_ydhV,407.1849842818864,2.819767044668804,0.37342668620617103,4.873157468087592,1.0982861181568669e-06,3.0809313192817854e-05,K-12,b1673,ydhV,putative oxidoreductase
79422_nrfG,106.80451282702957,2.767931965293606,0.5272599668864825,3.3530555633370063,0.0007992465984508594,0.01145942011823321,K-12,b4076,nrfG,putative formate-dependent nitrite reductase complex subunit NrfG
76095_dpiB,1876.5222771439685,3.0347733533676857,0.5706255892540324,3.5658641878078146,0.00036265915537674336,0.00571028291574406,K-12,b0619,dpiB,sensory histidine kinase DpiB
75990_allC,1059.9357935081912,3.3830451796618153,0.4320580493215898,5.5155671405812985,3.4765698515504435e-08,1.3194605107178508e-06,K-12,b0516,allC,allantoate amidohydrolase
77388_fliS,978.5678835029622,-5.468711532191234,1.0597251863891424,-4.216858851319474,2.477289272545129e-05,0.0005363580666597709,K-12,b1925,fliS,flagellar biosynthesis protein FliS
77105_ydhI,308.2556063450859,2.428995271884039,0.4688997249217193,3.0475498191486534,0.0023071527876299745,0.02884835229803992,K-12,b1643,ydhI,DUF1656 domain-containing protein YdhI
78096_nrdF,4806.128229945991,2.793066708926379,0.6165463981575785,2.9082429388681668,0.0036346585882062366,0.0408550822493147,K-12,b2676,nrdF,ribonucleoside-diphosphate reductase 2 subunit beta
4220_chuX,10110.19377131314,4.4914509938144285,0.5536139038030703,6.306653373099525,2.8513341863717927e-10,1.58593173883369e-08,CFT073,c4315,chuX,Hypothetical protein
77811_oxc,234.3033888461068,3.8072835844921835,0.5462678795258875,5.139023709262676,2.7616955574000604e-07,8.484980826831043e-06,K-12,b2373,oxc,oxalyl-CoA decarboxylase
