,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Genome,Gene_ID,Name,Description
77172_btuC,1157.4100445297847,0.2184774096820358,0.42289769155199175,0.0,1.0,1.0,K-12,b1711,btuC,vitamin B12 ABC transporter membrane subunit
75626_rpnC,1117.9245268199477,0.2084141404050693,0.5987103562674726,0.0,1.0,1.0,K-12,b0132,rpnC,recombination-promoting nuclease RpnC
75585_murG,3371.071365544081,0.7220720133521147,0.24893635168301576,0.0,1.0,1.0,K-12,b0090,murG,N-acetylglucosaminyl transferase
78708_gspH,102.7691576404146,0.055568639551169634,0.5812818552174421,0.0,1.0,1.0,K-12,b3329,gspH,Type II secretion system protein GspH
77621_yejA,1095.4276373925272,0.4853989510185037,0.29705565374404924,0.0,1.0,1.0,K-12,b2177,yejA,putative oligopeptide ABC transporter periplasmic binding protein
77282_manZ,10607.340976341182,-0.6758403306223584,0.6072594824620746,-0.0,1.0,1.0,K-12,b1819,manZ,mannose-specific PTS enzyme IID component
76648_ycgR,577.8942310336545,-4.813326923472137,1.2064739602708674,-3.160720454021237,0.0015737946029576106,0.02160451654953724,K-12,b1194,ycgR,flagellar brake protein YcgR
79597_rraB,12948.093936883364,0.47027985369567,0.5758737060677991,0.0,1.0,1.0,K-12,b4255,rraB,ribonuclease E inhibitor protein B
77266_rnd,2403.175495672896,1.3062303695684252,0.2878108383784792,1.0639987406093567,0.28732927006161474,1.0,K-12,b1804,rnd,RNase D
79279_yiiR,621.3421230159679,0.5342221542778308,0.3345939731184151,0.0,1.0,1.0,K-12,b3921,yiiR,DUF805 domain-containing protein YiiR
78668_trkA,1957.2588902044504,0.7111833199236594,0.2980030301372746,0.0,1.0,1.0,K-12,b3290,trkA,NAD-binding component of Trk potassium transporters
76172_ybgI,4037.7470846395363,-1.7644270440849494,0.2949128077318812,-2.5920442383089903,0.009540750234969624,0.09298628476740786,K-12,b0710,ybgI,radiation resistance protein YbgI
3424_Hypothetical_protein,60.17057227882355,-4.658764346542868,0.8972573453273127,-4.077720138594327,4.547946239137875e-05,0.0009980730998271283,CFT073,c3506,,Hypothetical protein
75888_tsx,6210.166905046288,0.6491735948701564,0.5447618407283744,0.0,1.0,1.0,K-12,b0411,tsx,nucleoside-specific channel-forming protein Tsx
77309_ptrB,1279.5856849480888,-0.3557681923185827,0.4810024159507521,-0.0,1.0,1.0,K-12,b1845,ptrB,oligopeptidase B
79507_mscM,1799.018096177323,0.5185731641277302,0.4840398431777047,0.0,1.0,1.0,K-12,b4159,mscM,miniconductance mechanosensitive channel MscM
79645_nanC,375.0110871069322,-0.6392821164253969,0.7245435767323888,-0.0,1.0,1.0,K-12,b4311,nanC,N-acetylneuraminic acid outer membrane channel
76524_flgM,1334.9438537876981,-4.141983051973713,0.8167814957921538,-3.8467853007939015,0.00011967775440482256,0.002257780325789225,K-12,b1071,flgM,anti-sigma factor for FliA (sigma(28))
76316_rlmC,1349.9327404079045,1.3677574478069308,0.3065884526980892,1.1995149998981771,0.2303277557724637,0.9987061023144728,K-12,b0859,rlmC,23S rRNA m(5)U747 methyltransferase
11107_dsdA_1,145.14829074032798,2.0943934099432284,0.8148188350774295,1.3431125580684842,0.17923552981006172,0.847820849218855,,,,
77734_hxpA,1544.1243999065725,-0.05440074504509871,0.3066651521996062,-0.0,1.0,1.0,K-12,b2293,hxpA,hexitol phosphatase A
77692_ais,144.55875018191185,-0.8710789019625376,0.6814936068035964,-0.0,1.0,1.0,K-12,b2252,ais,putative lipopolysaccharide core heptose(II)-phosphate phosphatase
79293_priA,1306.1961422996733,0.956455842965064,0.3755200434487144,0.0,1.0,1.0,K-12,b3935,priA,primosome factor N'
78352_yqgF,628.0479871565693,2.8546522722450494,0.2662813137725101,6.965010972679512,3.2837815573041604e-12,3.210145243594916e-10,K-12,b2949,yqgF,ribonuclease H-like domain containing nuclease
76426_yccA,2257.7480884696383,1.440383267464127,0.6476217132098651,0.6800007758872326,0.4965039696264806,1.0,K-12,b0970,yccA,modulator of FtsH protease
79053_yidH,257.5601295171944,-0.6038290585928406,0.40860297504471055,-0.0,1.0,1.0,K-12,b3676,yidH,conserved inner membrane protein YidH
75566_leuD,5864.510583198311,2.191694887545955,0.9551206989659826,1.2476903587537036,0.21214447339114584,0.9400797680766984,K-12,b0071,leuD,3-isopropylmalate dehydratase subunit LeuD
78882_yhiD,3801.734538502083,-3.26721745102766,1.1459812246664354,-1.9784071520784177,0.04788279354654936,0.3279615541001449,K-12,b3508,yhiD,inner membrane protein YhiD
76117_ybeL,4843.99240590938,-1.184304851561367,0.7658693140510554,-0.2406479123526819,0.8098280125036916,1.0,K-12,b0643,ybeL,DUF1451 domain-containing protein YbeL
76314_potI,651.0480878620235,0.13373557669443126,0.6905232738558206,0.0,1.0,1.0,K-12,b0857,potI,putrescine ABC transporter membrane subunit PotI
79354_purD,2235.938309481149,-0.6285666066640985,0.7459709611617827,-0.0,1.0,1.0,K-12,b4005,purD,phosphoribosylamine--glycine ligase
79247_yiiD,1297.8585142287336,-0.6172531673264132,0.34536174602795755,-0.0,1.0,1.0,K-12,b3888,yiiD,putative acetyltransferase YiiD
77533_yegS,1849.1645093960876,-4.042760470116963,0.7418056302611985,-4.101829840581783,4.098956713503416e-05,0.0009247017033400014,K-12,b2086,yegS,lipid kinase
77959_iscX,1546.8167985788916,-0.9480909356007332,0.5372082288068197,-0.0,1.0,1.0,K-12,b2524,iscX,accessory iron-sulfur cluster assembly protein IscX
78996_waaF,2368.191623224908,0.2482442926157893,0.32667901442853503,0.0,1.0,1.0,K-12,b3620,waaF,ADP-heptose--LPS heptosyltransferase 2
76698_oppB,1769.178632579211,-1.3178691682770909,0.5469713783687667,-0.5811440613676576,0.5611433647829747,1.0,K-12,b1244,oppB,murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppB
78942_xylG,8549.466723718066,0.6189410973168278,0.7194340364754311,0.0,1.0,1.0,K-12,b3567,xylG,xylose ABC transporter ATP binding subunit
78080_lhgO,2160.681972354103,-3.7069827564745683,0.8753912225915685,-3.0923119704817568,,,K-12,b2660,lhgO,L-2-hydroxyglutarate oxidase
78748_cysG,883.8283817527338,0.079824268799827,0.3343192095751217,0.0,1.0,1.0,K-12,b3368,cysG,siroheme synthase
77696_arnD,974.2520798213134,-3.0547133118642376,0.5060216418610253,-4.060524574220777,4.896258322103841e-05,0.0010597664258702414,K-12,b2256,arnD,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
79562_ytfK,565.9558818916954,-3.402347153321416,1.0073237334922032,-2.3848809210450423,0.017084650452570578,0.14815882354836746,K-12,b4217,ytfK,DUF1107 domain-containing protein YtfK
77657_ompC,128132.94690065492,-1.2600615971215516,0.5789016307486595,-0.4492327941540417,0.6532637328125567,1.0,K-12,b2215,ompC,outer membrane porin C
78474_ebgC,130.69736325527538,3.3916343503465916,0.5058738595441633,4.727728672324882,2.270452997753076e-06,8.229754349158903e-05,K-12,b3077,ebgC,DUF386 domain-containing evolved beta-D-galactosidase subunit beta
76898_ydcR,1175.892224050934,-0.15278364477227696,0.5832522193823939,-0.0,1.0,1.0,K-12,b1439,ydcR,fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR
79442_phnM,33.53477007403174,-1.4571625429902657,0.6735153708671576,-0.6787707642093816,0.4972831207654106,1.0,K-12,b4095,phnM,RPnTP hydrolase
77285_rlmA,664.5908632177618,1.5861219947859695,0.4297063239847399,1.36400597820102,0.17256568415654724,0.8279026421080812,K-12,b1822,rlmA,23S rRNA m(1)G745 methyltransferase
78761_yhfY,121.99835027448479,-0.06733784602446433,0.5257771761319571,-0.0,1.0,1.0,K-12,b3382,yhfY,conserved protein YhfY
79539_ulaA,1075.6332334086273,-1.2893359124025463,0.6118855038243614,-0.4728595637487086,0.6363133754539053,1.0,K-12,b4193,ulaA,L-ascorbate specific PTS enzyme IIC component
77658_rcsD,10021.88631964938,0.4444955017039343,0.19489351945024075,0.0,1.0,1.0,K-12,b2216,rcsD,RcsD phosphotransferase
78107_yqaA,3907.160511123027,0.5700389913120595,0.23898071131059825,0.0,1.0,1.0,K-12,b2689,yqaA,DedA family protein YqaA
77632_yejM,3240.0008961623885,1.4679139724770702,0.3053786364444884,1.532241999391229,0.12546272792166366,0.6745712671254783,K-12,b2188,yejM,putative cardiolipin transport protein
77125_ribC,4317.532137046194,-0.8693463917534435,0.2592213286274334,-0.0,1.0,1.0,K-12,b1662,ribC,riboflavin synthase
79286_zapB,10244.899979696942,-0.8736482981434609,0.4704190228729666,-0.0,1.0,1.0,K-12,b3928,zapB,cell division factor ZapB
78214_fucP,329.6259143610088,1.1041512307314618,0.7125213396805817,0.1461727880012016,0.8837849868313428,1.0,K-12,b2801,fucP,L-fucose:H(+) symporter
76666_prmC,880.266227525172,2.1751742555305524,0.5287523914584947,2.2225417312799043,0.026246717067581013,0.2025643762201348,K-12,b1212,prmC,protein-(glutamine-N(5)) methyltransferase
4387_Hypothetical_protein..,37.38191082928322,-1.2196559117077204,0.6162176594138602,-0.3564583201277529,0.7214973605223635,1.0,CFT073,c4482,,Hypothetical protein yajF
76418_helD,2524.249193627483,-0.3593054651372644,0.31149858475193193,-0.0,1.0,1.0,K-12,b0962,helD,DNA helicase IV
77456_dacD,343.22926814315514,1.1853572056773705,0.6548377457442063,0.2830582184396178,0.7771322091556018,1.0,K-12,b2010,dacD,D-alanyl-D-alanine carboxypeptidase DacD
78221_gcvA,850.2073088764121,1.3384807300702084,0.2990185815074997,1.1319722284941645,0.2576461102689962,1.0,K-12,b2808,gcvA,DNA-binding transcriptional dual regulator GcvA
79527_yjfI,125.1159531053842,-0.2759381301465641,0.3843372140122222,-0.0,1.0,1.0,K-12,b4181,yjfI,conserved protein YjfI
78956_sgbH,29.37023738720809,-2.610486563428005,0.7099403120151508,-2.268481640177148,0.023299866793236517,0.1869785330223408,K-12,b3581,sgbH,3-keto-L-gulonate-6-phosphate decarboxylase SgbH
77167_ydiU,2822.550218190987,-0.4853919859353363,0.2844536332577747,-0.0,1.0,1.0,K-12,b1706,ydiU,UPF0061 family protein YdiU
77850_crr,30434.978506472973,-0.02846066297482797,0.3281380085321394,-0.0,1.0,1.0,K-12,b2417,crr,Enzyme IIA(Glc)
76128_gltJ,565.145249303131,0.17676405170355475,0.5459328203326906,0.0,1.0,1.0,K-12,b0654,gltJ,glutamate/aspartate ABC transporter membrane subunit GltJ
78364_mutY,2350.971455191986,-0.6699342244564332,0.36061192280323423,-0.0,1.0,1.0,K-12,b2961,mutY,adenine DNA glycosylase
79390_yjbJ,769.4503141988083,-2.493162474605954,0.9187918430168036,-1.6251368424247599,0.1041334041623151,0.5956283011128166,K-12,b4045,yjbJ,putative stress response protein
79315_argC,1313.5305912542892,2.576143223308275,0.8130797044664972,1.9384855072018583,0.0525640172870637,0.3518081322988952,K-12,b3958,argC,N-acetylglutamylphosphate reductase
75948_ybaB,9569.59324037844,-0.5869076163783773,0.3854414866486343,-0.0,1.0,1.0,K-12,b0471,ybaB,putative nucleoid-associated protein YbaB
77268_yeaY,2103.6224931446945,1.8409529906895497,0.2987412539454572,2.814987818331536,0.004877908286613465,0.05334282078852556,K-12,b1806,yeaY,Slp family lipoprotein YeaY
78811_yhgN,490.88936396803985,0.04396827002143877,0.28197372842060664,0.0,1.0,1.0,K-12,b3434,yhgN,putative inner membrane protein
76934_yddM,130.15740424216258,-0.10269777715317692,0.6918171363128326,-0.0,1.0,1.0,K-12,b1477,yddM,putative DNA-binding transcriptional regulator YddM
76307_ybjC,1876.387889372871,-0.7291641546245542,0.5957522729964274,-0.0,1.0,1.0,K-12,b0850,ybjC,DUF1418 domain-containing protein YbjC
78760_yhfX,46.51465126271779,-0.836825484692274,0.648722924854825,-0.0,1.0,1.0,K-12,b3381,yhfX,putative PLP-binding protein YhfX
78409_dkgA,2328.535683482138,-2.151093828493916,0.8501943722875801,-1.3539184285550123,0.1757624034324853,0.8338375198135259,K-12,b3012,dkgA,methylglyoxal reductase DkgA
75645_fhuC,2137.29434837312,2.068014327767508,0.43299702397137396,2.4665627444084137,0.013641682614971059,0.12431657659857807,K-12,b0151,fhuC,iron(III) hydroxamate ABC transporter ATP binding subunit
76837_uspF,5043.268403902069,-3.1572849408733528,0.8114420701115053,-2.6585815800466293,0.007847035023381294,0.08010928792856979,K-12,b1376,uspF,nucleotide binding filament protein
79557_ytfH,178.64892437187078,0.15006888663831405,0.35253464870430024,0.0,1.0,1.0,K-12,b4212,ytfH,putative transcriptional regulator YtfH
79340_thiS,23.935112204297887,1.0138929993141377,0.5665076891699324,0.02452393776771853,0.9804346898776614,1.0,K-12,b4407,thiS,sulfur carrier protein ThiS
76070_entB,4594.7268749555715,4.587683506760512,0.499152013119659,7.187556921463232,6.596090646019265e-13,7.337582215192466e-11,K-12,b0595,entB,enterobactin synthase component B
77313_purT,1015.97481127062,-0.23220307068686385,0.8931185437460729,-0.0,1.0,1.0,K-12,b1849,purT,phosphoribosylglycinamide formyltransferase 2
76899_ydcS,843.9997681712795,-3.299795966573456,0.9896941517313024,-2.323744120898716,0.02013921223596524,0.16963211141833906,K-12,b1440,ydcS,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase
78628_yhcO,1504.5615031262164,-2.281422355064961,0.8534558197655566,-1.5014513058414276,0.1332388722885429,0.70695493750467,K-12,b3239,yhcO,putative barnase inhibitor
79158_rffH,1234.0609022475717,0.26767492477916954,0.2640847838841506,0.0,1.0,1.0,K-12,b3789,rffH,dTDP-glucose pyrophosphorylase 2
76276_ldtB,3182.143674886866,0.10912345640847744,0.2229569674509966,0.0,1.0,1.0,K-12,b0819,ldtB,"L,D-transpeptidase YbiS"
79443_phnL,17.074304786927883,-0.3281034789761636,0.8058920428228157,-0.0,1.0,1.0,K-12,b4096,phnL,methylphosphonate degradation complex subunit PhnL
77842_yfeH,1069.2598187994881,-0.6895447978207837,0.3518846872447339,-0.0,1.0,1.0,K-12,b2410,yfeH,putative solute:Na(+) symporter
77885_eutH,110.74900716364428,-0.9477152109575836,0.67900768808025,-0.0,1.0,1.0,K-12,b2452,eutH,putative inner membrane protein
79191_pldB,1737.9668968179074,0.4997453931139889,0.25434844024993664,0.0,1.0,1.0,K-12,b3825,pldB,lysophospholipase L2
77754_cvpA,1543.0393228804658,0.5383938420439652,0.5305930344426206,0.0,1.0,1.0,K-12,b2313,cvpA,colicin V production protein
76699_oppC,1320.5010516728146,-1.213539006918124,0.5280493630390779,-0.4043921304802733,0.6859243861784575,1.0,K-12,b1245,oppC,murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppC
78016_eamB,79.54753472207092,-0.05069613734789608,0.5651300723657244,-0.0,1.0,1.0,K-12,b2578,eamB,cysteine/O-acetylserine exporter EamB
77331_aspS,14742.519848635095,0.3676068545204911,0.3819193432397058,0.0,1.0,1.0,K-12,b1866,aspS,aspartate--tRNA ligase
78827_ugpE,560.6944908934802,-2.543410610221682,0.6736409458630392,-2.291147264280873,0.02195489781891416,0.18067984786688027,K-12,b3451,ugpE,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE
79490_yjeI,2659.400198981204,-1.1309039664262022,0.3995703614105326,-0.3276118027475688,0.7432051967421878,1.0,K-12,b4144,yjeI,DUF4156 domain-containing lipoprotein YjeI
77532_yegR,37.645722467853076,1.0997511200411925,0.7551850722262463,0.13208831015042624,0.8949144420431019,1.0,K-12,b2085,yegR,uncharacterized protein YegR
77634_narP,881.6097968753654,0.7714540898520061,0.5074888911429971,0.0,1.0,1.0,K-12,b2193,narP,DNA-binding transcriptional dual regulator NarP
77587_sanA,597.1061504059203,1.3658588585276763,0.3371689417586371,1.0850906273258618,0.2778815181009949,1.0,K-12,b2144,sanA,DUF218 domain-containing protein SanA
76086_rnk,527.8617809599467,0.4064535515266368,0.3749216418973592,0.0,1.0,1.0,K-12,b0610,rnk,nucleoside diphosphate kinase regulator
79109_glmU,6454.719191315025,-0.8154096941192404,0.4130017248956624,-0.0,1.0,1.0,K-12,b3730,glmU,fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase
77700_pmrD,840.3004953099103,0.327472092745007,0.44805849420234295,0.0,1.0,1.0,K-12,b2259,pmrD,signal transduction protein PmrD
78340_speB,3585.559493264961,0.5445716040810743,0.4490176939703788,0.0,1.0,1.0,K-12,b2937,speB,agmatinase
79427_mdtO,60.146757099948175,0.4576081091331946,0.535379673708962,0.0,1.0,1.0,K-12,b4081,mdtO,putative multidrug efflux pump subunit MdtO
76989_eamA,797.3838967110562,-0.554046096455025,0.5516110352994459,-0.0,1.0,1.0,K-12,b1533,eamA,cysteine/O-acetylserine exporter EamA
76405_uup,6073.776087881717,0.7759248932145889,0.3508471921171304,0.0,1.0,1.0,K-12,b0949,uup,ATP-binding protein with possible role in replication
75643_mrcB,5775.67644409938,-0.18615115603804347,0.2670173746355346,-0.0,1.0,1.0,K-12,b0149,mrcB,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcB
79311_yijO,369.3612950471559,-0.5783969710609006,0.33701863482497696,-0.0,1.0,1.0,K-12,b3954,yijO,putative DNA-binding transcriptional regulator YijO
78853_nikB,81.63990664241261,0.06370943785503409,0.6775968242220759,0.0,1.0,1.0,K-12,b3477,nikB,Ni(2(+)) ABC transporter membrane subunit NikB
78315_zapA,8429.711331800612,0.7562840688828809,0.3869565660295335,0.0,1.0,1.0,K-12,b2910,zapA,cell division protein ZapA
76930_yddG,225.03006478440082,0.4808222458470008,0.6937378988526274,0.0,1.0,1.0,K-12,b1473,yddG,aromatic amino acid exporter
75682_tilS,721.7834378182151,-0.3344467719420936,0.6316800907409901,-0.0,1.0,1.0,K-12,b0188,tilS,tRNA(Ile)-lysidine synthetase
78150_ygbK,4427.064323445111,0.2822024823118905,1.2426892513278631,0.0,,,K-12,b2737,ygbK,putative 3-oxo-tetronate kinase YgbK
76497_csgC,58.81795960027167,-1.729046990689857,0.6175484443675129,-1.1805502828794907,0.2377814240233697,1.0,K-12,b1043,csgC,inhibitor of CsgA amyloid formation
77081_malI,575.4442064405715,-0.8130202976133384,0.4856433396150226,-0.0,1.0,1.0,K-12,b1620,malI,DNA-binding transcriptional repressor MalI
77594_galS,443.0860943503317,0.19548025780521205,0.7058152531552281,0.0,1.0,1.0,K-12,b2151,galS,DNA-binding transcriptional dual regulator GalS
77753_purF,3558.9557578943895,-0.28964268979149443,0.616358213502462,-0.0,1.0,1.0,K-12,b2312,purF,amidophosphoribosyltransferase
79136_maoP,1784.3744196776481,-1.1296708428589235,0.5859102588591371,-0.22131519443167635,0.8248470198584092,1.0,K-12,b3764,maoP,macrodomain Ori protein
78207_queF,3013.6701915954777,-0.6646819295994019,0.33404655557674984,-0.0,1.0,1.0,K-12,b2794,queF,7-cyano-7-deazaguanine reductase
75859_ddlA,9050.125566599376,-1.0914540996241109,0.6024574750029134,-0.1518017510259432,0.8793433010229473,1.0,K-12,b0381,ddlA,D-alanine--D-alanine ligase A
78565_secG,10070.018122178337,1.8206210401363172,0.39294685405796187,2.088376663820475,0.03676387084201882,0.26651740974461285,K-12,b3175,secG,Sec translocon subunit SecG
4670_Hypothetical_protein,43.0344542414244,0.011621236479690066,0.4248308514192257,0.0,1.0,1.0,CFT073,c4768,,Hypothetical protein
78785_greB,930.9270270087101,0.16605434714620046,0.3694557680727338,0.0,1.0,1.0,K-12,b3406,greB,transcription elongation factor GreB
75722_gpt,3918.881612748266,1.1607428143564014,0.3304817065764267,0.4863894465493757,0.6266910716028683,1.0,K-12,b0238,gpt,xanthine-guanine phsophoribosyltransferase
76906_ydcY,7959.506715486379,-0.35836847176263203,0.4905148415538417,-0.0,1.0,1.0,K-12,b1446,ydcY,DUF2526 domain-containing protein YdcY
75641_thpR,500.39075121444716,-0.2361154413671803,0.5290853563236146,-0.0,1.0,1.0,K-12,b0147,thpR,"RNA 2',3'-cyclic phosphodiesterase"
78845_zntA,1730.8746085574362,-0.068499434538102,0.5993204857444233,-0.0,1.0,1.0,K-12,b3469,zntA,Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase
78329_fbaA,31611.32908087248,0.17876988093444013,0.3674117479096926,0.0,1.0,1.0,K-12,b2925,fbaA,fructose-bisphosphate aldolase class II
77770_aroC,2630.706181485596,0.11097299892914987,0.5591426869453668,0.0,1.0,1.0,K-12,b2329,aroC,chorismate synthase
79162_rffT,543.2502080424326,-0.1793565567187868,0.6652355431207287,-0.0,1.0,1.0,K-12,b4481,rffT,"4-acetamido-4,6-dideoxy-D-galactose transferase"
77339_cutC,2084.841199982937,0.1566469404410654,0.4700527111350573,0.0,1.0,1.0,K-12,b1874,cutC,protein CutC
76637_umuC,457.4578986720588,1.1496884955738842,0.4501616980941471,0.33252161658271123,0.7394954197622898,1.0,K-12,b1184,umuC,DNA polymerase V catalytic protein
77654_alkB,121.22295371462538,-0.23951065433172605,0.7228967836477048,-0.0,1.0,1.0,K-12,b2212,alkB,DNA oxidative demethylase
78101_ygaH,1098.2300392848804,2.4763734444211565,0.4834753819461293,3.0536682932610213,0.002260618853485644,0.0297663527401824,K-12,b2683,ygaH,L-valine exporter subunit YgaH
79415_acs,6385.669340011775,-3.8902180656079977,0.795539495807608,-3.6330290084138865,0.0002801135130883275,0.004806628687356088,K-12,b4069,acs,acetyl-CoA synthetase (AMP-forming)
79246_dtd,1196.339357159707,-1.3982178750408891,0.4429442384993062,-0.8990248442784805,0.36863942751084017,1.0,K-12,b3887,dtd,D-aminoacyl-tRNA deacylase
4975_yddR,376.0625309251063,-0.3993451422524905,0.5268471009121182,-0.0,1.0,1.0,CFT073,c5080,yddR,Hypothetical ABC transporter permease protein yddR
